"Participante","Canal","Valido","Estacionario","Grupo","Etapa","Indice"
9,"C4",1,0,1,0,8
9,"C4",1,0,1,0,9
9,"C4",1,0,1,0,10
9,"C4",1,0,1,1,11
9,"C4",1,0,1,1,12
9,"C4",1,0,1,1,13
9,"C4",1,0,1,1,14
9,"C4",1,0,1,1,15
9,"C4",1,0,1,1,16
9,"C4",1,0,1,1,17
9,"C4",1,0,1,1,18
9,"C4",1,0,1,1,19
9,"C4",1,0,1,1,20
9,"C3",1,0,1,0,1
9,"C3",1,0,1,0,2
9,"C3",1,0,1,0,3
9,"C3",1,0,1,0,4
9,"C3",1,0,1,0,5
9,"C3",1,0,1,0,6
9,"C3",1,0,1,0,7
9,"C3",1,0,1,0,8
9,"C3",1,0,1,0,9
9,"C3",1,0,1,0,10
9,"C3",1,0,1,1,11
9,"C3",1,0,1,1,12
9,"C3",1,0,1,1,13
9,"C3",1,0,1,1,14
9,"C3",1,0,1,1,15
9,"C3",1,0,1,1,16
9,"C3",1,0,1,1,17
9,"C3",1,0,1,1,18
9,"C3",1,0,1,1,19
9,"C3",1,0,1,1,20
9,"T6",1,0,1,0,1
9,"T6",1,0,1,0,2
9,"T6",1,1,1,0,3
9,"T6",1,0,1,0,4
9,"T6",1,0,1,0,5
9,"T6",1,0,1,0,6
9,"T6",1,0,1,0,7
9,"T6",1,0,1,0,8
9,"T6",1,0,1,0,9
9,"T6",1,0,1,0,10
9,"T6",1,0,1,1,11
9,"T6",1,0,1,1,12
9,"T6",1,0,1,1,13
9,"T6",1,0,1,1,14
9,"T6",1,0,1,1,15
9,"T6",1,0,1,1,16
9,"T6",1,0,1,1,17
9,"T6",1,0,1,1,18
9,"T6",1,0,1,1,19
9,"T6",1,0,1,1,20
9,"T5",1,0,1,0,1
9,"T5",1,0,1,0,2
9,"T5",1,0,1,0,3
9,"T5",1,0,1,0,4
9,"T5",1,0,1,0,5
9,"T5",1,0,1,0,6
9,"T5",1,0,1,0,7
9,"T5",1,0,1,0,8
9,"T5",1,0,1,0,9
9,"T5",1,0,1,0,10
9,"T5",1,0,1,1,11
9,"T5",1,1,1,1,12
9,"T5",1,0,1,1,13
9,"T5",1,0,1,1,14
9,"T5",1,0,1,1,15
9,"T5",1,0,1,1,16
9,"T5",1,0,1,1,17
9,"T5",1,0,1,1,18
9,"T5",1,0,1,1,19
9,"T5",1,0,1,1,20
9,"P4",1,0,1,0,1
9,"P4",1,0,1,0,2
9,"P4",1,1,1,0,3
9,"P4",1,1,1,0,4
9,"P4",1,0,1,0,5
9,"P4",1,0,1,0,6
9,"P4",1,0,1,0,7
9,"P4",1,0,1,0,8
9,"P4",1,0,1,0,9
9,"P4",1,0,1,0,10
9,"P4",1,0,1,1,11
9,"P4",1,0,1,1,12
9,"P4",1,0,1,1,13
9,"P4",1,0,1,1,14
9,"P4",1,0,1,1,15
9,"P4",1,0,1,1,16
9,"P4",1,0,1,1,17
9,"P4",1,0,1,1,18
9,"P4",1,0,1,1,19
9,"P4",1,0,1,1,20
9,"P3",1,0,1,0,1
9,"P3",1,1,1,0,2
9,"P3",1,0,1,0,3
9,"P3",1,0,1,0,4
9,"P3",1,0,1,0,5
9,"P3",1,0,1,0,6
9,"P3",1,0,1,0,7
9,"P3",1,0,1,0,8
9,"P3",1,0,1,0,9
9,"P3",1,0,1,0,10
9,"P3",1,0,1,1,11
9,"P3",1,0,1,1,12
9,"P3",1,0,1,1,13
9,"P3",1,0,1,1,14
9,"P3",1,0,1,1,15
9,"P3",1,0,1,1,16
9,"P3",1,0,1,1,17
9,"P3",1,0,1,1,18
9,"P3",1,0,1,1,19
9,"P3",1,0,1,1,20
9,"O2",1,0,1,0,1
9,"O2",1,0,1,0,2
9,"O2",1,1,1,0,3
9,"O2",1,0,1,0,4
9,"O2",1,0,1,0,5
9,"O2",1,0,1,0,6
9,"O2",1,0,1,0,7
9,"O2",1,0,1,0,8
9,"O2",1,0,1,0,9
9,"O2",1,0,1,0,10
9,"O2",1,0,1,1,11
9,"O2",1,1,1,1,12
9,"O2",1,0,1,1,13
9,"O2",1,0,1,1,14
9,"O2",1,0,1,1,15
9,"O2",1,0,1,1,16
9,"O2",1,0,1,1,17
9,"O2",1,0,1,1,18
9,"O2",1,0,1,1,19
9,"O2",1,0,1,1,20
9,"O1",1,0,1,0,1
9,"O1",1,0,1,0,2
9,"O1",1,1,1,0,3
9,"O1",1,0,1,0,4
9,"O1",1,0,1,0,5
9,"O1",1,0,1,0,6
9,"O1",1,0,1,0,7
9,"O1",1,0,1,0,8
9,"O1",1,0,1,0,9
9,"O1",1,0,1,0,10
9,"O1",1,0,1,1,11
9,"O1",1,0,1,1,12
9,"O1",1,0,1,1,13
9,"O1",1,0,1,1,14
9,"O1",1,0,1,1,15
9,"O1",1,0,1,1,16
9,"O1",1,0,1,1,17
9,"O1",1,0,1,1,18
9,"O1",1,0,1,1,19
9,"O1",1,0,1,1,20
9,"FZ",1,0,1,0,1
9,"FZ",1,0,1,0,2
9,"FZ",1,0,1,0,3
9,"FZ",1,0,1,0,4
9,"FZ",1,0,1,0,5
9,"FZ",1,0,1,0,6
9,"FZ",1,0,1,0,7
9,"FZ",1,0,1,0,8
9,"FZ",1,0,1,0,9
9,"FZ",1,0,1,0,10
9,"FZ",1,0,1,1,11
9,"FZ",1,0,1,1,12
9,"FZ",1,0,1,1,13
9,"FZ",1,0,1,1,14
9,"FZ",1,0,1,1,15
9,"FZ",1,0,1,1,16
9,"FZ",1,1,1,1,17
9,"FZ",1,0,1,1,18
9,"FZ",1,0,1,1,19
9,"FZ",1,0,1,1,20
9,"CZ",1,0,1,0,1
9,"CZ",1,0,1,0,2
9,"CZ",1,0,1,0,3
9,"CZ",1,0,1,0,4
9,"CZ",1,0,1,0,5
9,"CZ",1,0,1,0,6
9,"CZ",1,0,1,0,7
9,"CZ",1,0,1,0,8
9,"CZ",1,0,1,0,9
9,"CZ",1,0,1,0,10
9,"CZ",1,0,1,1,11
9,"CZ",1,0,1,1,12
9,"CZ",1,0,1,1,13
9,"CZ",1,0,1,1,14
9,"CZ",1,0,1,1,15
9,"CZ",1,0,1,1,16
9,"CZ",1,0,1,1,17
9,"CZ",1,0,1,1,18
9,"CZ",1,0,1,1,19
9,"CZ",1,0,1,1,20
9,"PZ",1,0,1,0,1
9,"PZ",1,1,1,0,2
9,"PZ",1,0,1,0,3
9,"PZ",1,0,1,0,4
9,"PZ",1,0,1,0,5
9,"PZ",1,0,1,0,6
9,"PZ",1,0,1,0,7
9,"PZ",1,0,1,0,8
9,"PZ",1,0,1,0,9
9,"PZ",1,0,1,0,10
9,"PZ",1,0,1,1,11
9,"PZ",1,0,1,1,12
9,"PZ",1,0,1,1,13
9,"PZ",1,0,1,1,14
9,"PZ",1,0,1,1,15
9,"PZ",1,0,1,1,16
9,"PZ",1,0,1,1,17
9,"PZ",1,0,1,1,18
9,"PZ",1,0,1,1,19
9,"PZ",1,0,1,1,20
9,"LOG",1,0,1,0,1
9,"LOG",1,0,1,0,2
9,"LOG",1,1,1,0,3
9,"LOG",1,0,1,0,4
9,"LOG",1,0,1,0,5
9,"LOG",1,1,1,0,6
9,"LOG",1,0,1,0,7
9,"LOG",1,0,1,0,8
9,"LOG",1,0,1,0,9
9,"LOG",1,0,1,0,10
9,"LOG",1,0,1,1,11
9,"LOG",1,0,1,1,12
9,"LOG",1,0,1,1,13
9,"LOG",1,0,1,1,14
9,"LOG",1,0,1,1,15
9,"LOG",1,0,1,1,16
9,"LOG",1,0,1,1,17
