"Participante","Canal","Valido","Estacionario","Grupo","Etapa","Indice"
10,"F4",1,0,1,0,1
10,"F4",1,0,1,0,2
10,"F4",1,0,1,0,3
10,"F4",1,0,1,0,4
10,"F4",1,0,1,0,5
10,"F4",1,0,1,0,6
10,"F4",1,0,1,0,7
10,"F4",1,0,1,0,8
10,"F4",1,0,1,0,9
10,"F4",1,0,1,0,10
10,"F4",1,0,1,1,11
10,"F4",1,0,1,1,12
10,"F4",1,0,1,1,13
10,"F4",1,0,1,1,14
10,"F4",1,0,1,1,15
10,"F4",1,0,1,1,16
10,"F4",1,0,1,1,17
10,"F4",1,0,1,1,18
10,"F4",1,0,1,1,19
10,"F4",1,0,1,1,20
10,"F3",1,0,1,0,1
10,"F3",1,0,1,0,2
10,"F3",1,0,1,0,3
10,"F3",1,0,1,0,4
10,"F3",1,0,1,0,5
10,"F3",1,0,1,0,6
10,"F3",1,0,1,0,7
10,"F3",1,0,1,0,8
10,"F3",1,0,1,0,9
10,"F3",1,0,1,0,10
10,"F3",1,0,1,1,11
10,"F3",1,0,1,1,12
10,"F3",1,0,1,1,13
10,"F3",1,0,1,1,14
10,"F3",1,0,1,1,15
10,"F3",1,0,1,1,16
10,"F3",1,0,1,1,17
10,"F3",1,0,1,1,18
10,"F3",1,0,1,1,19
10,"F3",1,0,1,1,20
10,"T4",1,0,1,0,1
10,"T4",1,0,1,0,2
10,"T4",1,0,1,0,3
10,"T4",1,0,1,0,4
10,"T4",1,0,1,0,5
10,"T4",1,0,1,0,6
10,"T4",1,1,1,0,7
10,"T4",1,0,1,0,8
10,"T4",1,0,1,0,9
10,"T4",1,0,1,0,10
10,"T4",1,0,1,1,11
10,"T4",1,0,1,1,12
10,"T4",1,1,1,1,13
10,"T4",1,1,1,1,14
10,"T4",1,0,1,1,15
10,"T4",1,1,1,1,16
10,"T4",1,0,1,1,17
10,"T4",1,0,1,1,18
10,"T4",1,0,1,1,19
10,"T4",1,0,1,1,20
10,"T3",1,0,1,0,1
10,"T3",1,0,1,0,2
10,"T3",1,0,1,0,3
10,"T3",1,0,1,0,4
10,"T3",1,0,1,0,5
10,"T3",1,0,1,0,6
10,"T3",1,0,1,0,7
10,"T3",1,0,1,0,8
10,"T3",1,0,1,0,9
10,"T3",1,0,1,0,10
10,"T3",1,0,1,1,11
10,"T3",1,0,1,1,12
10,"T3",1,0,1,1,13
10,"T3",1,0,1,1,14
10,"T3",1,0,1,1,15
10,"T3",1,0,1,1,16
10,"T3",1,0,1,1,17
10,"T3",1,0,1,1,18
10,"T3",1,0,1,1,19
10,"T3",1,0,1,1,20
10,"C4",1,0,1,0,1
10,"C4",1,0,1,0,2
10,"C4",1,0,1,0,3
10,"C4",1,0,1,0,4
10,"C4",1,0,1,0,5
10,"C4",1,0,1,0,6
10,"C4",1,0,1,0,7
10,"C4",1,0,1,0,8
10,"C4",1,0,1,0,9
10,"C4",1,1,1,0,10
10,"C4",1,0,1,1,11
10,"C4",1,0,1,1,12
10,"C4",1,0,1,1,13
10,"C4",1,1,1,1,14
10,"C4",1,0,1,1,15
10,"C4",1,0,1,1,16
10,"C4",1,0,1,1,17
10,"C4",1,0,1,1,18
10,"C4",1,0,1,1,19
10,"C4",1,0,1,1,20
10,"C3",1,0,1,0,1
10,"C3",1,0,1,0,2
10,"C3",1,0,1,0,3
10,"C3",1,0,1,0,4
10,"C3",1,0,1,0,5
10,"C3",1,0,1,0,6
10,"C3",1,0,1,0,7
10,"C3",1,0,1,0,8
10,"C3",1,0,1,0,9
10,"C3",1,0,1,0,10
10,"C3",1,0,1,1,11
10,"C3",1,0,1,1,12
10,"C3",1,0,1,1,13
10,"C3",1,0,1,1,14
10,"C3",1,0,1,1,15
10,"C3",1,0,1,1,16
10,"C3",1,0,1,1,17
10,"C3",1,0,1,1,18
10,"C3",1,0,1,1,19
10,"C3",1,0,1,1,20
10,"T6",1,0,1,0,1
10,"T6",1,0,1,0,2
10,"T6",1,0,1,0,3
10,"T6",1,0,1,0,4
10,"T6",1,0,1,0,5
10,"T6",1,0,1,0,6
10,"T6",1,0,1,0,7
10,"T6",1,0,1,0,8
10,"T6",1,0,1,0,9
10,"T6",1,1,1,0,10
10,"T6",1,0,1,1,11
10,"T6",1,0,1,1,12
10,"T6",1,0,1,1,13
10,"T6",1,0,1,1,14
10,"T6",1,0,1,1,15
10,"T6",1,0,1,1,16
10,"T6",1,1,1,1,17
10,"T6",1,0,1,1,18
10,"T6",1,0,1,1,19
10,"T6",1,0,1,1,20
10,"T5",1,0,1,0,1
10,"T5",1,0,1,0,2
10,"T5",1,0,1,0,3
10,"T5",1,0,1,0,4
10,"T5",1,0,1,0,5
10,"T5",1,0,1,0,6
10,"T5",1,0,1,0,7
10,"T5",1,0,1,0,8
10,"T5",1,0,1,0,9
10,"T5",1,0,1,0,10
10,"T5",1,0,1,1,11
10,"T5",1,0,1,1,12
10,"T5",1,0,1,1,13
10,"T5",1,0,1,1,14
10,"T5",1,0,1,1,15
10,"T5",1,0,1,1,16
10,"T5",1,0,1,1,17
10,"T5",1,0,1,1,18
10,"T5",1,0,1,1,19
10,"T5",1,0,1,1,20
10,"P4",1,0,1,0,1
10,"P4",1,0,1,0,2
10,"P4",1,0,1,0,3
10,"P4",1,0,1,0,4
10,"P4",1,0,1,0,5
10,"P4",1,1,1,0,6
10,"P4",1,0,1,0,7
10,"P4",1,0,1,0,8
10,"P4",1,0,1,0,9
10,"P4",1,0,1,0,10
10,"P4",1,0,1,1,11
10,"P4",1,0,1,1,12
10,"P4",1,0,1,1,13
10,"P4",1,0,1,1,14
10,"P4",1,0,1,1,15
10,"P4",1,0,1,1,16
10,"P4",1,0,1,1,17
10,"P4",1,0,1,1,18
10,"P4",1,0,1,1,19
10,"P4",1,0,1,1,20
10,"P3",1,0,1,0,1
10,"P3",1,0,1,0,2
10,"P3",1,0,1,0,3
10,"P3",1,0,1,0,4
10,"P3",1,0,1,0,5
10,"P3",1,1,1,0,6
10,"P3",1,0,1,0,7
10,"P3",1,0,1,0,8
10,"P3",1,0,1,0,9
10,"P3",1,0,1,0,10
10,"P3",1,0,1,1,11
10,"P3",1,0,1,1,12
10,"P3",1,0,1,1,13
10,"P3",1,0,1,1,14
10,"P3",1,0,1,1,15
10,"P3",1,0,1,1,16
10,"P3",1,0,1,1,17
10,"P3",1,0,1,1,18
10,"P3",1,0,1,1,19
10,"P3",1,0,1,1,20
10,"O2",1,0,1,0,1
10,"O2",1,0,1,0,2
10,"O2",1,0,1,0,3
10,"O2",1,0,1,0,4
10,"O2",1,0,1,0,5
10,"O2",1,0,1,0,6
10,"O2",1,0,1,0,7
10,"O2",1,0,1,0,8
10,"O2",1,0,1,0,9
10,"O2",1,0,1,0,10
10,"O2",1,0,1,1,11
10,"O2",1,0,1,1,12
10,"O2",1,0,1,1,13
10,"O2",1,0,1,1,14
10,"O2",1,0,1,1,15
10,"O2",1,0,1,1,16
10,"O2",1,0,1,1,17
10,"O2",1,0,1,1,18
10,"O2",1,0,1,1,19
10,"O2",1,0,1,1,20
10,"O1",1,0,1,0,1
10,"O1",1,0,1,0,2
10,"O1",1,0,1,0,3
10,"O1",1,0,1,0,4
10,"O1",1,0,1,0,5
10,"O1",1,0,1,0,6
10,"O1",1,0,1,0,7
10,"O1",1,0,1,0,8
10,"O1",1,0,1,0,9
10,"O1",1,0,1,0,10
10,"O1",1,0,1,1,11
10,"O1",1,0,1,1,12
10,"O1",1,0,1,1,13
10,"O1",1,0,1,1,14
10,"O1",1,0,1,1,15
10,"O1",1,0,1,1,16
10,"O1",1,1,1,1,17
10,"O1",1,0,1,1,18
10,"O1",1,0,1,1,19
10,"O1",1,0,1,1,20
10,"FZ",1,0,1,0,1
10,"FZ",1,0,1,0,2
10,"FZ",1,0,1,0,3
10,"FZ",1,0,1,0,4
10,"FZ",1,0,1,0,5
10,"FZ",1,0,1,0,6
10,"FZ",1,0,1,0,7
10,"FZ",1,0,1,0,8
10,"FZ",1,0,1,0,9
10,"FZ",1,0,1,0,10
10,"FZ",1,0,1,1,11
10,"FZ",1,0,1,1,12
10,"FZ",1,0,1,1,13
10,"FZ",1,0,1,1,14
10,"FZ",1,0,1,1,15
10,"FZ",1,0,1,1,16
10,"FZ",1,0,1,1,17
10,"FZ",1,0,1,1,18
10,"FZ",1,0,1,1,19
10,"FZ",1,0,1,1,20
10,"CZ",1,0,1,0,1
10,"CZ",1,0,1,0,2
10,"CZ",1,0,1,0,3
10,"CZ",1,0,1,0,4
10,"CZ",1,0,1,0,5
10,"CZ",1,0,1,0,6
10,"CZ",1,0,1,0,7
10,"CZ",1,0,1,0,8
10,"CZ",1,0,1,0,9
10,"CZ",1,0,1,0,10
10,"CZ",1,0,1,1,11
10,"CZ",1,0,1,1,12
10,"CZ",1,0,1,1,13
10,"CZ",1,0,1,1,14
10,"CZ",1,0,1,1,15
10,"CZ",1,0,1,1,16
10,"CZ",1,1,1,1,17
10,"CZ",1,0,1,1,18
10,"CZ",1,0,1,1,19
10,"CZ",1,0,1,1,20
10,"PZ",1,0,1,0,1
10,"PZ",1,0,1,0,2
10,"PZ",1,0,1,0,3
10,"PZ",1,0,1,0,4
10,"PZ",1,0,1,0,5
10,"PZ",1,0,1,0,6
10,"PZ",1,0,1,0,7
10,"PZ",1,0,1,0,8
10,"PZ",1,0,1,0,9
10,"PZ",1,0,1,0,10
10,"PZ",1,0,1,1,11
10,"PZ",1,0,1,1,12
10,"PZ",1,0,1,1,13
10,"PZ",1,1,1,1,14
10,"PZ",1,0,1,1,15
10,"PZ",1,0,1,1,16
10,"PZ",1,0,1,1,17
10,"PZ",1,0,1,1,18
10,"PZ",1,0,1,1,19
10,"PZ",1,0,1,1,20
10,"LOG",1,0,1,0,1
10,"LOG",1,0,1,0,2
10,"LOG",1,0,1,0,3
10,"LOG",1,0,1,0,4
10,"LOG",1,1,1,0,5
10,"LOG",1,1,1,0,6
10,"LOG",1,1,1,0,7
10,"LOG",1,1,1,0,8
10,"LOG",1,0,1,0,9
10,"LOG",1,0,1,0,10
10,"LOG",1,0,1,1,11
10,"LOG",1,0,1,1,12
10,"LOG",1,0,1,1,13
10,"LOG",1,1,1,1,14
10,"LOG",1,0,1,1,15
10,"LOG",1,0,1,1,16
10,"LOG",1,0,1,1,17
10,"LOG",1,0,1,1,18
10,"LOG",1,0,1,1,19
10,"LOG",1,0,1,1,20
10,"ROG",1,0,1,0,1
10,"ROG",1,0,1,0,2
10,"ROG",1,0,1,0,3
10,"ROG",1,0,1,0,4
10,"ROG",1,0,1,0,5
10,"ROG",1,1,1,0,6
10,"ROG",1,1,1,0,7
10,"ROG",1,0,1,0,8
10,"ROG",1,0,1,0,9
10,"ROG",1,0,1,0,10
10,"ROG",1,1,1,1,11
10,"ROG",1,0,1,1,12
10,"ROG",1,0,1,1,13
10,"ROG",1,1,1,1,14
10,"ROG",1,0,1,1,15
10,"ROG",1,0,1,1,16
10,"ROG",1,0,1,1,17
10,"ROG",1,0,1,1,18
10,"ROG",1,0,1,1,19
10,"ROG",1,0,1,1,20
10,"EMG",1,0,1,0,1
10,"EMG",1,0,1,0,2
10,"EMG",1,0,1,0,3
10,"EMG",1,0,1,0,4
10,"EMG",1,0,1,0,5
10,"EMG",1,0,1,0,6
10,"EMG",1,0,1,0,7
10,"EMG",1,0,1,0,8
10,"EMG",1,0,1,0,9
10,"EMG",1,0,1,0,10
10,"EMG",1,0,1,1,11
10,"EMG",1,0,1,1,12
10,"EMG",1,0,1,1,13
10,"EMG",1,0,1,1,14
10,"EMG",1,0,1,1,15
10,"EMG",1,0,1,1,16
10,"EMG",1,0,1,1,17
10,"EMG",1,0,1,1,18
10,"EMG",1,0,1,1,19
10,"EMG",1,0,1,1,20
