"Participante","Canal","Valido","Estacionario","Grupo","Etapa","Indice"
4,"F8",1,0,0,0,12
4,"F8",1,0,0,0,13
4,"F8",1,0,0,0,14
4,"F8",1,0,0,0,15
4,"F8",1,0,0,0,16
4,"F8",1,0,0,0,17
4,"F8",1,0,0,0,18
4,"F8",1,0,0,0,19
4,"F8",1,0,0,0,20
4,"F8",1,0,0,0,21
4,"F8",1,0,0,0,22
4,"F8",1,0,0,0,23
4,"F8",1,0,0,0,24
4,"F8",1,0,0,0,25
4,"F8",1,0,0,0,26
4,"F8",1,0,0,0,27
4,"F8",1,0,0,0,28
4,"F8",1,0,0,0,29
4,"F8",1,0,0,0,30
4,"F8",1,0,0,1,31
4,"F8",1,0,0,1,32
4,"F8",1,0,0,1,33
4,"F8",1,0,0,1,34
4,"F8",1,0,0,1,35
4,"F8",1,0,0,1,36
4,"F8",1,0,0,1,37
4,"F8",1,0,0,1,38
4,"F8",1,0,0,1,39
4,"F8",1,1,0,1,40
4,"F8",1,1,0,1,41
4,"F8",1,1,0,1,42
4,"F8",1,0,0,1,43
4,"F8",1,0,0,1,44
4,"F8",1,0,0,1,45
4,"F8",1,0,0,1,46
4,"F8",1,0,0,1,47
4,"F8",1,0,0,1,48
4,"F8",1,0,0,1,49
4,"F8",1,0,0,1,50
4,"F8",1,0,0,1,51
4,"F8",1,0,0,1,52
4,"F8",1,0,0,1,53
4,"F8",1,0,0,1,54
4,"F8",1,0,0,1,55
4,"F8",1,0,0,1,56
4,"F8",1,0,0,1,57
4,"F8",1,0,0,1,58
4,"F8",1,0,0,1,59
4,"F8",1,0,0,1,60
4,"F7",1,0,0,0,1
4,"F7",1,0,0,0,2
4,"F7",1,0,0,0,3
4,"F7",1,0,0,0,4
4,"F7",1,0,0,0,5
4,"F7",1,0,0,0,6
4,"F7",1,0,0,0,7
4,"F7",1,0,0,0,8
4,"F7",1,0,0,0,9
4,"F7",1,0,0,0,10
4,"F7",1,0,0,0,11
4,"F7",1,1,0,0,12
4,"F7",1,1,0,0,13
4,"F7",1,1,0,0,14
4,"F7",1,0,0,0,15
4,"F7",1,0,0,0,16
4,"F7",1,0,0,0,17
4,"F7",1,0,0,0,18
4,"F7",1,0,0,0,19
4,"F7",1,0,0,0,20
4,"F7",1,0,0,0,21
4,"F7",1,0,0,0,22
4,"F7",1,0,0,0,23
4,"F7",1,0,0,0,24
4,"F7",1,0,0,0,25
4,"F7",1,0,0,0,26
4,"F7",1,0,0,0,27
4,"F7",1,0,0,0,28
4,"F7",1,0,0,0,29
4,"F7",1,0,0,0,30
4,"F7",1,0,0,1,31
4,"F7",1,0,0,1,32
4,"F7",1,0,0,1,33
4,"F7",1,0,0,1,34
4,"F7",1,0,0,1,35
4,"F7",1,0,0,1,36
4,"F7",1,0,0,1,37
4,"F7",1,0,0,1,38
4,"F7",1,0,0,1,39
4,"F7",1,0,0,1,40
4,"F7",1,0,0,1,41
4,"F7",1,0,0,1,42
4,"F7",1,0,0,1,43
4,"F7",1,0,0,1,44
4,"F7",1,0,0,1,45
4,"F7",1,0,0,1,46
4,"F7",1,0,0,1,47
4,"F7",1,0,0,1,48
4,"F7",1,0,0,1,49
4,"F7",1,0,0,1,50
4,"F7",1,0,0,1,51
4,"F7",1,0,0,1,52
4,"F7",1,0,0,1,53
4,"F7",1,0,0,1,54
4,"F7",1,0,0,1,55
4,"F7",1,0,0,1,56
4,"F7",1,0,0,1,57
4,"F7",1,0,0,1,58
4,"F7",1,1,0,1,59
4,"F7",1,1,0,1,60
4,"F4",1,1,0,0,1
4,"F4",1,1,0,0,2
4,"F4",1,1,0,0,3
4,"F4",1,1,0,0,4
4,"F4",1,1,0,0,5
4,"F4",1,0,0,0,6
4,"F4",1,0,0,0,7
4,"F4",1,0,0,0,8
4,"F4",1,0,0,0,9
4,"F4",1,0,0,0,10
4,"F4",1,0,0,0,11
4,"F4",1,1,0,0,12
4,"F4",1,1,0,0,13
4,"F4",1,1,0,0,14
4,"F4",1,0,0,0,15
4,"F4",1,0,0,0,16
4,"F4",1,0,0,0,17
4,"F4",1,0,0,0,18
4,"F4",1,0,0,0,19
4,"F4",1,0,0,0,20
4,"F4",1,0,0,0,21
4,"F4",1,0,0,0,22
4,"F4",1,0,0,0,23
4,"F4",1,0,0,0,24
4,"F4",1,0,0,0,25
4,"F4",1,0,0,0,26
4,"F4",1,0,0,0,27
4,"F4",1,0,0,0,28
4,"F4",1,0,0,0,29
4,"F4",1,0,0,0,30
4,"F4",1,0,0,1,31
4,"F4",1,0,0,1,32
4,"F4",1,0,0,1,33
4,"F4",1,0,0,1,34
4,"F4",1,0,0,1,35
4,"F4",1,0,0,1,36
4,"F4",1,0,0,1,37
4,"F4",1,0,0,1,38
4,"F4",1,0,0,1,39
4,"F4",1,0,0,1,40
4,"F4",1,0,0,1,41
4,"F4",1,0,0,1,42
4,"F4",1,0,0,1,43
4,"F4",1,0,0,1,44
4,"F4",1,0,0,1,45
4,"F4",1,0,0,1,46
4,"F4",1,0,0,1,47
4,"F4",1,0,0,1,48
4,"F4",1,0,0,1,49
4,"F4",1,0,0,1,50
4,"F4",1,0,0,1,51
4,"F4",1,0,0,1,52
4,"F4",1,0,0,1,53
4,"F4",1,0,0,1,54
4,"F4",1,0,0,1,55
4,"F4",1,0,0,1,56
4,"F4",1,0,0,1,57
4,"F4",1,0,0,1,58
4,"F4",1,0,0,1,59
4,"F4",1,0,0,1,60
4,"F3",1,0,0,0,1
4,"F3",1,0,0,0,2
4,"F3",1,1,0,0,3
4,"F3",1,1,0,0,4
4,"F3",1,1,0,0,5
4,"F3",1,0,0,0,6
4,"F3",1,0,0,0,7
4,"F3",1,0,0,0,8
4,"F3",1,0,0,0,9
4,"F3",1,0,0,0,10
4,"F3",1,0,0,0,11
4,"F3",1,0,0,0,12
4,"F3",1,0,0,0,13
4,"F3",1,0,0,0,14
4,"F3",1,0,0,0,15
4,"F3",1,0,0,0,16
4,"F3",1,0,0,0,17
4,"F3",1,0,0,0,18
4,"F3",1,0,0,0,19
4,"F3",1,0,0,0,20
4,"F3",1,0,0,0,21
4,"F3",1,0,0,0,22
4,"F3",1,0,0,0,23
4,"F3",1,0,0,0,24
4,"F3",1,0,0,0,25
4,"F3",1,0,0,0,26
4,"F3",1,0,0,0,27
4,"F3",1,0,0,0,28
4,"F3",1,0,0,0,29
4,"F3",1,0,0,0,30
4,"F3",1,0,0,1,31
4,"F3",1,0,0,1,32
4,"F3",1,0,0,1,33
4,"F3",1,0,0,1,34
4,"F3",1,0,0,1,35
4,"F3",1,0,0,1,36
4,"F3",1,0,0,1,37
4,"F3",1,0,0,1,38
4,"F3",1,0,0,1,39
4,"F3",1,0,0,1,40
4,"F3",1,0,0,1,41
4,"F3",1,0,0,1,42
4,"F3",1,0,0,1,43
4,"F3",1,0,0,1,44
4,"F3",1,0,0,1,45
4,"F3",1,0,0,1,46
4,"F3",1,0,0,1,47
4,"F3",1,0,0,1,48
4,"F3",1,0,0,1,49
4,"F3",1,0,0,1,50
4,"F3",1,0,0,1,51
4,"F3",1,0,0,1,52
4,"F3",1,0,0,1,53
4,"F3",1,0,0,1,54
4,"F3",1,0,0,1,55
4,"F3",1,0,0,1,56
4,"F3",1,0,0,1,57
4,"F3",1,0,0,1,58
4,"F3",1,0,0,1,59
4,"F3",1,0,0,1,60
4,"T4",1,1,0,0,1
4,"T4",1,1,0,0,2
4,"T4",1,1,0,0,3
4,"T4",1,1,0,0,4
4,"T4",1,1,0,0,5
4,"T4",1,0,0,0,6
4,"T4",1,0,0,0,7
4,"T4",1,0,0,0,8
4,"T4",1,0,0,0,9
4,"T4",1,0,0,0,10
4,"T4",1,0,0,0,11
4,"T4",1,1,0,0,12
4,"T4",1,1,0,0,13
4,"T4",1,1,0,0,14
4,"T4",1,0,0,0,15
4,"T4",1,0,0,0,16
4,"T4",1,0,0,0,17
4,"T4",1,0,0,0,18
4,"T4",1,0,0,0,19
4,"T4",1,0,0,0,20
4,"T4",1,0,0,0,21
4,"T4",1,0,0,0,22
4,"T4",1,0,0,0,23
4,"T4",1,0,0,0,24
4,"T4",1,0,0,0,25
4,"T4",1,0,0,0,26
4,"T4",1,0,0,0,27
4,"T4",1,0,0,0,28
4,"T4",1,0,0,0,29
4,"T4",1,0,0,0,30
4,"T4",1,0,0,1,31
4,"T4",1,0,0,1,32
4,"T4",1,0,0,1,33
4,"T4",1,0,0,1,34
4,"T4",1,1,0,1,35
4,"T4",1,1,0,1,36
4,"T4",1,1,0,1,37
4,"T4",1,1,0,1,38
4,"T4",1,1,0,1,39
4,"T4",1,1,0,1,40
4,"T4",1,1,0,1,41
4,"T4",1,1,0,1,42
4,"T4",1,0,0,1,43
4,"T4",1,0,0,1,44
4,"T4",1,0,0,1,45
4,"T4",1,0,0,1,46
4,"T4",1,0,0,1,47
4,"T4",1,0,0,1,48
4,"T4",1,0,0,1,49
4,"T4",1,0,0,1,50
4,"T4",1,0,0,1,51
4,"T4",1,0,0,1,52
4,"T4",1,0,0,1,53
4,"T4",1,0,0,1,54
4,"T4",1,0,0,1,55
4,"T4",1,1,0,1,56
4,"T4",1,1,0,1,57
4,"T4",1,1,0,1,58
4,"T4",1,1,0,1,59
4,"T4",1,1,0,1,60
4,"T3",1,0,0,0,1
4,"T3",1,0,0,0,2
4,"T3",1,0,0,0,3
4,"T3",1,0,0,0,4
4,"T3",1,0,0,0,5
4,"T3",1,0,0,0,6
4,"T3",1,0,0,0,7
4,"T3",1,0,0,0,8
4,"T3",1,0,0,0,9
4,"T3",1,0,0,0,10
4,"T3",1,0,0,0,11
4,"T3",1,1,0,0,12
4,"T3",1,1,0,0,13
4,"T3",1,1,0,0,14
4,"T3",1,0,0,0,15
4,"T3",1,0,0,0,16
4,"T3",1,0,0,0,17
4,"T3",1,0,0,0,18
4,"T3",1,0,0,0,19
4,"T3",1,0,0,0,20
4,"T3",1,0,0,0,21
4,"T3",1,0,0,0,22
4,"T3",1,0,0,0,23
4,"T3",1,0,0,0,24
4,"T3",1,0,0,0,25
4,"T3",1,0,0,0,26
4,"T3",1,0,0,0,27
4,"T3",1,0,0,0,28
4,"T3",1,0,0,0,29
4,"T3",1,1,0,0,30
4,"T3",1,1,0,1,31
4,"T3",1,1,0,1,32
4,"T3",1,0,0,1,33
4,"T3",1,0,0,1,34
4,"T3",1,0,0,1,35
4,"T3",1,0,0,1,36
4,"T3",1,1,0,1,37
4,"T3",1,1,0,1,38
4,"T3",1,1,0,1,39
4,"T3",1,1,0,1,40
4,"T3",1,1,0,1,41
4,"T3",1,1,0,1,42
4,"T3",1,0,0,1,43
4,"T3",1,0,0,1,44
4,"T3",1,0,0,1,45
4,"T3",1,0,0,1,46
4,"T3",1,0,0,1,47
4,"T3",1,0,0,1,48
4,"T3",1,0,0,1,49
4,"T3",1,0,0,1,50
4,"T3",1,0,0,1,51
4,"T3",1,0,0,1,52
4,"T3",1,0,0,1,53
4,"T3",1,0,0,1,54
4,"T3",1,0,0,1,55
4,"T3",1,0,0,1,56
4,"T3",1,0,0,1,57
4,"T3",1,0,0,1,58
4,"T3",1,0,0,1,59
4,"T3",1,0,0,1,60
4,"C4",1,1,0,0,1
4,"C4",1,1,0,0,2
4,"C4",1,0,0,0,3
4,"C4",1,0,0,0,4
4,"C4",1,0,0,0,5
4,"C4",1,0,0,0,6
4,"C4",1,0,0,0,7
4,"C4",1,0,0,0,8
4,"C4",1,0,0,0,9
4,"C4",1,0,0,0,10
4,"C4",1,0,0,0,11
4,"C4",1,0,0,0,12
4,"C4",1,0,0,0,13
4,"C4",1,0,0,0,14
4,"C4",1,0,0,0,15
4,"C4",1,0,0,0,16
4,"C4",1,0,0,0,17
4,"C4",1,0,0,0,18
4,"C4",1,0,0,0,19
4,"C4",1,0,0,0,20
4,"C4",1,0,0,0,21
4,"C4",1,0,0,0,22
4,"C4",1,0,0,0,23
4,"C4",1,0,0,0,24
4,"C4",1,0,0,0,25
4,"C4",1,0,0,0,26
4,"C4",1,0,0,0,27
4,"C4",1,0,0,0,28
4,"C4",1,0,0,0,29
4,"C4",1,0,0,0,30
4,"C4",1,0,0,1,31
4,"C4",1,0,0,1,32
4,"C4",1,0,0,1,33
4,"C4",1,0,0,1,34
4,"C4",1,0,0,1,35
4,"C4",1,0,0,1,36
4,"C4",1,0,0,1,37
4,"C4",1,0,0,1,38
4,"C4",1,0,0,1,39
4,"C4",1,0,0,1,40
4,"C4",1,0,0,1,41
4,"C4",1,0,0,1,42
4,"C4",1,0,0,1,43
4,"C4",1,0,0,1,44
4,"C4",1,0,0,1,45
4,"C4",1,0,0,1,46
4,"C4",1,0,0,1,47
4,"C4",1,0,0,1,48
4,"C4",1,0,0,1,49
4,"C4",1,0,0,1,50
4,"C4",1,0,0,1,51
4,"C4",1,0,0,1,52
4,"C4",1,0,0,1,53
4,"C4",1,0,0,1,54
4,"C4",1,0,0,1,55
4,"C4",1,0,0,1,56
4,"C4",1,0,0,1,57
4,"C4",1,0,0,1,58
4,"C4",1,1,0,1,59
4,"C4",1,1,0,1,60
4,"C3",1,0,0,0,1
4,"C3",1,0,0,0,2
4,"C3",1,1,0,0,3
4,"C3",1,1,0,0,4
4,"C3",1,1,0,0,5
4,"C3",1,0,0,0,6
4,"C3",1,0,0,0,7
4,"C3",1,0,0,0,8
4,"C3",1,0,0,0,9
4,"C3",1,0,0,0,10
4,"C3",1,0,0,0,11
4,"C3",1,0,0,0,12
4,"C3",1,0,0,0,13
4,"C3",1,0,0,0,14
4,"C3",1,0,0,0,15
4,"C3",1,0,0,0,16
4,"C3",1,0,0,0,17
4,"C3",1,0,0,0,18
4,"C3",1,0,0,0,19
4,"C3",1,0,0,0,20
4,"C3",1,0,0,0,21
4,"C3",1,0,0,0,22
4,"C3",1,0,0,0,23
4,"C3",1,0,0,0,24
4,"C3",1,0,0,0,25
4,"C3",1,0,0,0,26
4,"C3",1,0,0,0,27
4,"C3",1,0,0,0,28
4,"C3",1,0,0,0,29
4,"C3",1,0,0,0,30
4,"C3",1,0,0,1,31
4,"C3",1,0,0,1,32
4,"C3",1,0,0,1,33
4,"C3",1,0,0,1,34
4,"C3",1,0,0,1,35
4,"C3",1,0,0,1,36
4,"C3",1,0,0,1,37
4,"C3",1,0,0,1,38
4,"C3",1,0,0,1,39
4,"C3",1,0,0,1,40
4,"C3",1,0,0,1,41
4,"C3",1,0,0,1,42
4,"C3",1,0,0,1,43
4,"C3",1,0,0,1,44
4,"C3",1,0,0,1,45
4,"C3",1,0,0,1,46
4,"C3",1,0,0,1,47
4,"C3",1,0,0,1,48
4,"C3",1,0,0,1,49
4,"C3",1,0,0,1,50
4,"C3",1,0,0,1,51
4,"C3",1,0,0,1,52
4,"C3",1,0,0,1,53
4,"C3",1,0,0,1,54
4,"C3",1,0,0,1,55
4,"C3",1,0,0,1,56
4,"C3",1,0,0,1,57
4,"C3",1,0,0,1,58
4,"C3",1,1,0,1,59
4,"C3",1,1,0,1,60
4,"T6",1,0,0,0,1
4,"T6",1,0,0,0,2
4,"T6",1,1,0,0,3
4,"T6",1,1,0,0,4
4,"T6",1,1,0,0,5
4,"T6",1,0,0,0,6
4,"T6",1,0,0,0,7
4,"T6",1,0,0,0,8
4,"T6",1,1,0,0,9
4,"T6",1,1,0,0,10
4,"T6",1,1,0,0,11
4,"T6",1,1,0,0,12
4,"T6",1,1,0,0,13
4,"T6",1,1,0,0,14
4,"T6",1,0,0,0,15
4,"T6",1,0,0,0,16
4,"T6",1,0,0,0,17
4,"T6",1,0,0,0,18
4,"T6",1,0,0,0,19
4,"T6",1,0,0,0,20
4,"T6",1,0,0,0,21
4,"T6",1,0,0,0,22
4,"T6",1,0,0,0,23
4,"T6",1,0,0,0,24
4,"T6",1,0,0,0,25
4,"T6",1,0,0,0,26
4,"T6",1,0,0,0,27
4,"T6",1,0,0,0,28
4,"T6",1,0,0,0,29
4,"T6",1,0,0,0,30
4,"T6",1,0,0,1,31
4,"T6",1,0,0,1,32
4,"T6",1,0,0,1,33
4,"T6",1,0,0,1,34
4,"T6",1,0,0,1,35
4,"T6",1,0,0,1,36
4,"T6",1,1,0,1,37
4,"T6",1,1,0,1,38
4,"T6",1,1,0,1,39
4,"T6",1,1,0,1,40
4,"T6",1,1,0,1,41
4,"T6",1,1,0,1,42
4,"T6",1,0,0,1,43
4,"T6",1,0,0,1,44
4,"T6",1,0,0,1,45
4,"T6",1,0,0,1,46
4,"T6",1,0,0,1,47
4,"T6",1,0,0,1,48
4,"T6",1,0,0,1,49
4,"T6",1,0,0,1,50
4,"T6",1,0,0,1,51
4,"T6",1,0,0,1,52
4,"T6",1,0,0,1,53
4,"T6",1,0,0,1,54
4,"T6",1,0,0,1,55
4,"T6",1,0,0,1,56
4,"T6",1,0,0,1,57
4,"T6",1,0,0,1,58
4,"T6",1,1,0,1,59
4,"T6",1,1,0,1,60
4,"T5",1,0,0,0,1
4,"T5",1,0,0,0,2
4,"T5",1,0,0,0,3
4,"T5",1,0,0,0,4
4,"T5",1,0,0,0,5
4,"T5",1,0,0,0,6
4,"T5",1,0,0,0,7
4,"T5",1,0,0,0,8
4,"T5",1,0,0,0,9
4,"T5",1,0,0,0,10
4,"T5",1,0,0,0,11
4,"T5",1,0,0,0,12
4,"T5",1,0,0,0,13
4,"T5",1,0,0,0,14
4,"T5",1,0,0,0,15
4,"T5",1,0,0,0,16
4,"T5",1,0,0,0,17
4,"T5",1,0,0,0,18
4,"T5",1,0,0,0,19
4,"T5",1,0,0,0,20
4,"T5",1,0,0,0,21
4,"T5",1,0,0,0,22
4,"T5",1,0,0,0,23
4,"T5",1,0,0,0,24
4,"T5",1,0,0,0,25
4,"T5",1,0,0,0,26
4,"T5",1,0,0,0,27
4,"T5",1,0,0,0,28
4,"T5",1,0,0,0,29
4,"T5",1,0,0,0,30
4,"T5",1,0,0,1,31
4,"T5",1,0,0,1,32
4,"T5",1,0,0,1,33
4,"T5",1,0,0,1,34
4,"T5",1,0,0,1,35
4,"T5",1,0,0,1,36
4,"T5",1,0,0,1,37
4,"T5",1,0,0,1,38
4,"T5",1,0,0,1,39
4,"T5",1,0,0,1,40
4,"T5",1,0,0,1,41
4,"T5",1,0,0,1,42
4,"T5",1,0,0,1,43
4,"T5",1,0,0,1,44
4,"T5",1,0,0,1,45
4,"T5",1,0,0,1,46
4,"T5",1,0,0,1,47
4,"T5",1,0,0,1,48
4,"T5",1,0,0,1,49
4,"T5",1,0,0,1,50
4,"T5",1,0,0,1,51
4,"T5",1,0,0,1,52
4,"T5",1,0,0,1,53
4,"T5",1,0,0,1,54
4,"T5",1,0,0,1,55
4,"T5",1,0,0,1,56
4,"T5",1,0,0,1,57
4,"T5",1,0,0,1,58
4,"T5",1,0,0,1,59
4,"T5",1,0,0,1,60
4,"P4",1,0,0,0,1
4,"P4",1,0,0,0,2
4,"P4",1,1,0,0,3
4,"P4",1,1,0,0,4
4,"P4",1,1,0,0,5
4,"P4",1,0,0,0,6
4,"P4",1,0,0,0,7
4,"P4",1,0,0,0,8
4,"P4",1,0,0,0,9
4,"P4",1,0,0,0,10
4,"P4",1,0,0,0,11
4,"P4",1,1,0,0,12
4,"P4",1,1,0,0,13
4,"P4",1,1,0,0,14
4,"P4",1,0,0,0,15
4,"P4",1,0,0,0,16
4,"P4",1,0,0,0,17
4,"P4",1,0,0,0,18
4,"P4",1,0,0,0,19
4,"P4",1,0,0,0,20
4,"P4",1,0,0,0,21
4,"P4",1,0,0,0,22
4,"P4",1,0,0,0,23
4,"P4",1,0,0,0,24
4,"P4",1,0,0,0,25
4,"P4",1,0,0,0,26
4,"P4",1,0,0,0,27
4,"P4",1,0,0,0,28
4,"P4",1,0,0,0,29
4,"P4",1,0,0,0,30
4,"P4",1,0,0,1,31
4,"P4",1,0,0,1,32
4,"P4",1,0,0,1,33
4,"P4",1,0,0,1,34
4,"P4",1,0,0,1,35
4,"P4",1,0,0,1,36
4,"P4",1,1,0,1,37
4,"P4",1,1,0,1,38
4,"P4",1,1,0,1,39
4,"P4",1,1,0,1,40
4,"P4",1,1,0,1,41
4,"P4",1,1,0,1,42
4,"P4",1,0,0,1,43
4,"P4",1,0,0,1,44
4,"P4",1,0,0,1,45
4,"P4",1,0,0,1,46
4,"P4",1,0,0,1,47
4,"P4",1,0,0,1,48
4,"P4",1,0,0,1,49
4,"P4",1,0,0,1,50
4,"P4",1,0,0,1,51
4,"P4",1,0,0,1,52
4,"P4",1,0,0,1,53
4,"P4",1,0,0,1,54
4,"P4",1,0,0,1,55
4,"P4",1,0,0,1,56
4,"P4",1,0,0,1,57
4,"P4",1,0,0,1,58
4,"P4",1,1,0,1,59
4,"P4",1,1,0,1,60
4,"P3",1,0,0,0,1
4,"P3",1,0,0,0,2
4,"P3",1,1,0,0,3
4,"P3",1,1,0,0,4
4,"P3",1,1,0,0,5
4,"P3",1,0,0,0,6
4,"P3",1,0,0,0,7
4,"P3",1,0,0,0,8
4,"P3",1,0,0,0,9
4,"P3",1,0,0,0,10
4,"P3",1,0,0,0,11
4,"P3",1,1,0,0,12
4,"P3",1,1,0,0,13
4,"P3",1,1,0,0,14
4,"P3",1,0,0,0,15
4,"P3",1,0,0,0,16
4,"P3",1,0,0,0,17
4,"P3",1,0,0,0,18
4,"P3",1,0,0,0,19
4,"P3",1,0,0,0,20
4,"P3",1,0,0,0,21
4,"P3",1,0,0,0,22
4,"P3",1,0,0,0,23
4,"P3",1,1,0,0,24
4,"P3",1,1,0,0,25
4,"P3",1,1,0,0,26
4,"P3",1,0,0,0,27
4,"P3",1,0,0,0,28
4,"P3",1,0,0,0,29
4,"P3",1,0,0,0,30
4,"P3",1,0,0,1,31
4,"P3",1,0,0,1,32
4,"P3",1,0,0,1,33
4,"P3",1,0,0,1,34
4,"P3",1,1,0,1,35
4,"P3",1,1,0,1,36
4,"P3",1,0,0,1,37
4,"P3",1,0,0,1,38
4,"P3",1,0,0,1,39
4,"P3",1,1,0,1,40
4,"P3",1,1,0,1,41
4,"P3",1,1,0,1,42
4,"P3",1,0,0,1,43
4,"P3",1,0,0,1,44
4,"P3",1,0,0,1,45
4,"P3",1,0,0,1,46
4,"P3",1,0,0,1,47
4,"P3",1,0,0,1,48
4,"P3",1,0,0,1,49
4,"P3",1,0,0,1,50
4,"P3",1,0,0,1,51
4,"P3",1,0,0,1,52
4,"P3",1,0,0,1,53
4,"P3",1,0,0,1,54
4,"P3",1,0,0,1,55
4,"P3",1,0,0,1,56
4,"P3",1,0,0,1,57
4,"P3",1,0,0,1,58
4,"P3",1,0,0,1,59
4,"P3",1,0,0,1,60
4,"O2",1,0,0,0,1
4,"O2",1,0,0,0,2
4,"O2",1,0,0,0,3
4,"O2",1,0,0,0,4
4,"O2",1,0,0,0,5
4,"O2",1,0,0,0,6
4,"O2",1,0,0,0,7
4,"O2",1,0,0,0,8
4,"O2",1,1,0,0,9
4,"O2",1,1,0,0,10
4,"O2",1,1,0,0,11
4,"O2",1,1,0,0,12
4,"O2",1,1,0,0,13
4,"O2",1,1,0,0,14
4,"O2",1,0,0,0,15
