"Participante","Canal","Valido","Estacionario","Grupo","Etapa","Indice"
14,"F7",1,0,1,0,4
14,"F7",1,0,1,0,5
14,"F7",1,0,1,0,6
14,"F7",1,0,1,0,7
14,"F7",1,0,1,0,8
14,"F7",1,0,1,0,9
14,"F7",1,0,1,0,10
14,"F7",1,0,1,1,11
14,"F7",1,0,1,1,12
14,"F7",1,0,1,1,13
14,"F7",1,0,1,1,14
14,"F7",1,0,1,1,15
14,"F7",1,0,1,1,16
14,"F7",1,0,1,1,17
14,"F7",1,0,1,1,18
14,"F7",1,0,1,1,19
14,"F7",1,0,1,1,20
14,"F4",1,0,1,0,1
14,"F4",1,0,1,0,2
14,"F4",1,0,1,0,3
14,"F4",1,0,1,0,4
14,"F4",1,0,1,0,5
14,"F4",1,0,1,0,6
14,"F4",1,0,1,0,7
14,"F4",1,0,1,0,8
14,"F4",1,0,1,0,9
14,"F4",1,0,1,0,10
14,"F4",1,0,1,1,11
14,"F4",1,0,1,1,12
14,"F4",1,1,1,1,13
14,"F4",1,0,1,1,14
14,"F4",1,0,1,1,15
14,"F4",1,0,1,1,16
14,"F4",1,1,1,1,17
14,"F4",1,0,1,1,18
14,"F4",1,0,1,1,19
14,"F4",1,0,1,1,20
14,"F3",1,0,1,0,1
14,"F3",1,0,1,0,2
14,"F3",1,0,1,0,3
14,"F3",1,0,1,0,4
14,"F3",1,0,1,0,5
14,"F3",1,0,1,0,6
14,"F3",1,0,1,0,7
14,"F3",1,0,1,0,8
14,"F3",1,0,1,0,9
14,"F3",1,0,1,0,10
14,"F3",1,0,1,1,11
14,"F3",1,1,1,1,12
14,"F3",1,0,1,1,13
14,"F3",1,0,1,1,14
14,"F3",1,0,1,1,15
14,"F3",1,0,1,1,16
14,"F3",1,1,1,1,17
14,"F3",1,0,1,1,18
14,"F3",1,0,1,1,19
14,"F3",1,0,1,1,20
14,"T4",1,0,1,0,1
14,"T4",1,0,1,0,2
14,"T4",1,0,1,0,3
14,"T4",1,0,1,0,4
14,"T4",1,0,1,0,5
14,"T4",1,0,1,0,6
14,"T4",1,0,1,0,7
14,"T4",1,0,1,0,8
14,"T4",1,0,1,0,9
14,"T4",1,0,1,0,10
14,"T4",1,0,1,1,11
14,"T4",1,1,1,1,12
14,"T4",1,1,1,1,13
14,"T4",1,0,1,1,14
14,"T4",1,0,1,1,15
14,"T4",1,0,1,1,16
14,"T4",1,1,1,1,17
14,"T4",1,0,1,1,18
14,"T4",1,0,1,1,19
14,"T4",1,1,1,1,20
14,"T3",1,0,1,0,1
14,"T3",1,0,1,0,2
14,"T3",1,0,1,0,3
14,"T3",1,1,1,0,4
14,"T3",1,0,1,0,5
14,"T3",1,0,1,0,6
14,"T3",1,0,1,0,7
14,"T3",1,0,1,0,8
14,"T3",1,0,1,0,9
14,"T3",1,0,1,0,10
14,"T3",1,0,1,1,11
14,"T3",1,0,1,1,12
14,"T3",1,0,1,1,13
14,"T3",1,0,1,1,14
14,"T3",1,0,1,1,15
14,"T3",1,0,1,1,16
14,"T3",1,0,1,1,17
14,"T3",1,0,1,1,18
14,"T3",1,0,1,1,19
14,"T3",1,0,1,1,20
14,"C4",1,0,1,0,1
14,"C4",1,0,1,0,2
14,"C4",1,0,1,0,3
14,"C4",1,1,1,0,4
14,"C4",1,0,1,0,5
14,"C4",1,0,1,0,6
14,"C4",1,0,1,0,7
14,"C4",1,0,1,0,8
14,"C4",1,0,1,0,9
14,"C4",1,0,1,0,10
14,"C4",1,0,1,1,11
14,"C4",1,0,1,1,12
14,"C4",1,0,1,1,13
14,"C4",1,0,1,1,14
14,"C4",1,0,1,1,15
14,"C4",1,0,1,1,16
14,"C4",1,0,1,1,17
14,"C4",1,1,1,1,18
14,"C4",1,0,1,1,19
14,"C4",1,1,1,1,20
14,"C3",1,0,1,0,1
14,"C3",1,0,1,0,2
14,"C3",1,0,1,0,3
14,"C3",1,1,1,0,4
14,"C3",1,0,1,0,5
14,"C3",1,0,1,0,6
14,"C3",1,0,1,0,7
14,"C3",1,0,1,0,8
14,"C3",1,0,1,0,9
14,"C3",1,0,1,0,10
14,"C3",1,0,1,1,11
14,"C3",1,1,1,1,12
14,"C3",1,1,1,1,13
14,"C3",1,0,1,1,14
14,"C3",1,0,1,1,15
14,"C3",1,0,1,1,16
14,"C3",1,1,1,1,17
14,"C3",1,0,1,1,18
14,"C3",1,1,1,1,19
14,"C3",1,0,1,1,20
14,"T6",1,0,1,0,1
14,"T6",1,0,1,0,2
14,"T6",1,0,1,0,3
14,"T6",1,1,1,0,4
14,"T6",1,0,1,0,5
14,"T6",1,0,1,0,6
14,"T6",1,0,1,0,7
14,"T6",1,0,1,0,8
14,"T6",1,0,1,0,9
14,"T6",1,0,1,0,10
14,"T6",1,0,1,1,11
14,"T6",1,1,1,1,12
14,"T6",1,0,1,1,13
14,"T6",1,0,1,1,14
14,"T6",1,0,1,1,15
14,"T6",1,0,1,1,16
14,"T6",1,1,1,1,17
14,"T6",1,1,1,1,18
14,"T6",1,0,1,1,19
14,"T6",1,1,1,1,20
14,"T5",1,0,1,0,1
14,"T5",1,0,1,0,2
14,"T5",1,0,1,0,3
14,"T5",1,1,1,0,4
14,"T5",1,0,1,0,5
14,"T5",1,0,1,0,6
14,"T5",1,0,1,0,7
14,"T5",1,0,1,0,8
14,"T5",1,0,1,0,9
14,"T5",1,0,1,0,10
14,"T5",1,0,1,1,11
14,"T5",1,0,1,1,12
14,"T5",1,1,1,1,13
14,"T5",1,0,1,1,14
14,"T5",1,0,1,1,15
14,"T5",1,0,1,1,16
14,"T5",1,1,1,1,17
14,"T5",1,0,1,1,18
14,"T5",1,0,1,1,19
14,"T5",1,1,1,1,20
14,"P4",1,0,1,0,1
14,"P4",1,0,1,0,2
14,"P4",1,0,1,0,3
14,"P4",1,1,1,0,4
14,"P4",1,0,1,0,5
14,"P4",1,0,1,0,6
14,"P4",1,0,1,0,7
14,"P4",1,0,1,0,8
14,"P4",1,0,1,0,9
14,"P4",1,1,1,0,10
14,"P4",1,0,1,1,11
14,"P4",1,0,1,1,12
14,"P4",1,1,1,1,13
14,"P4",1,1,1,1,14
14,"P4",1,0,1,1,15
14,"P4",1,0,1,1,16
14,"P4",1,1,1,1,17
14,"P4",1,0,1,1,18
14,"P4",1,0,1,1,19
14,"P4",1,1,1,1,20
14,"P3",1,0,1,0,1
14,"P3",1,0,1,0,2
14,"P3",1,0,1,0,3
14,"P3",1,1,1,0,4
14,"P3",1,0,1,0,5
14,"P3",1,0,1,0,6
14,"P3",1,0,1,0,7
14,"P3",1,0,1,0,8
14,"P3",1,0,1,0,9
14,"P3",1,1,1,0,10
14,"P3",1,0,1,1,11
14,"P3",1,0,1,1,12
14,"P3",1,1,1,1,13
14,"P3",1,0,1,1,14
14,"P3",1,0,1,1,15
14,"P3",1,0,1,1,16
14,"P3",1,1,1,1,17
14,"P3",1,1,1,1,18
14,"P3",1,0,1,1,19
14,"P3",1,1,1,1,20
14,"O2",1,0,1,0,1
14,"O2",1,0,1,0,2
14,"O2",1,0,1,0,3
14,"O2",1,1,1,0,4
14,"O2",1,0,1,0,5
14,"O2",1,0,1,0,6
14,"O2",1,0,1,0,7
14,"O2",1,0,1,0,8
14,"O2",1,0,1,0,9
14,"O2",1,0,1,0,10
14,"O2",1,0,1,1,11
14,"O2",1,1,1,1,12
14,"O2",1,1,1,1,13
14,"O2",1,1,1,1,14
14,"O2",1,0,1,1,15
14,"O2",1,0,1,1,16
14,"O2",1,1,1,1,17
14,"O2",1,1,1,1,18
14,"O2",1,0,1,1,19
14,"O2",1,0,1,1,20
14,"O1",1,0,1,0,1
14,"O1",1,0,1,0,2
14,"O1",1,0,1,0,3
14,"O1",1,1,1,0,4
14,"O1",1,0,1,0,5
14,"O1",1,0,1,0,6
14,"O1",1,0,1,0,7
14,"O1",1,0,1,0,8
14,"O1",1,0,1,0,9
14,"O1",1,0,1,0,10
14,"O1",1,0,1,1,11
14,"O1",1,0,1,1,12
14,"O1",1,1,1,1,13
14,"O1",1,0,1,1,14
14,"O1",1,0,1,1,15
14,"O1",1,0,1,1,16
14,"O1",1,1,1,1,17
14,"O1",1,1,1,1,18
14,"O1",1,0,1,1,19
14,"O1",1,0,1,1,20
14,"FZ",1,0,1,0,1
14,"FZ",1,0,1,0,2
14,"FZ",1,0,1,0,3
14,"FZ",1,1,1,0,4
14,"FZ",1,0,1,0,5
14,"FZ",1,0,1,0,6
14,"FZ",1,0,1,0,7
14,"FZ",1,0,1,0,8
14,"FZ",1,0,1,0,9
14,"FZ",1,0,1,0,10
14,"FZ",1,0,1,1,11
14,"FZ",1,1,1,1,12
14,"FZ",1,1,1,1,13
14,"FZ",1,0,1,1,14
14,"FZ",1,0,1,1,15
14,"FZ",1,0,1,1,16
14,"FZ",1,1,1,1,17
14,"FZ",1,0,1,1,18
14,"FZ",1,0,1,1,19
14,"FZ",1,0,1,1,20
14,"CZ",1,0,1,0,1
14,"CZ",1,0,1,0,2
14,"CZ",1,0,1,0,3
14,"CZ",1,0,1,0,4
14,"CZ",1,0,1,0,5
14,"CZ",1,0,1,0,6
14,"CZ",1,0,1,0,7
14,"CZ",1,0,1,0,8
14,"CZ",1,0,1,0,9
14,"CZ",1,0,1,0,10
14,"CZ",1,0,1,1,11
14,"CZ",1,0,1,1,12
14,"CZ",1,1,1,1,13
14,"CZ",1,0,1,1,14
14,"CZ",1,0,1,1,15
14,"CZ",1,0,1,1,16
14,"CZ",1,1,1,1,17
14,"CZ",1,0,1,1,18
14,"CZ",1,0,1,1,19
14,"CZ",1,0,1,1,20
14,"PZ",1,0,1,0,1
14,"PZ",1,0,1,0,2
14,"PZ",1,0,1,0,3
14,"PZ",1,0,1,0,4
14,"PZ",1,0,1,0,5
14,"PZ",1,0,1,0,6
14,"PZ",1,0,1,0,7
14,"PZ",1,0,1,0,8
14,"PZ",1,0,1,0,9
14,"PZ",1,0,1,0,10
14,"PZ",1,0,1,1,11
14,"PZ",1,0,1,1,12
14,"PZ",1,0,1,1,13
14,"PZ",1,0,1,1,14
14,"PZ",1,0,1,1,15
14,"PZ",1,0,1,1,16
14,"PZ",1,1,1,1,17
14,"PZ",1,0,1,1,18
14,"PZ",1,0,1,1,19
14,"PZ",1,0,1,1,20
14,"LOG",1,0,1,0,1
14,"LOG",1,0,1,0,2
14,"LOG",1,0,1,0,3
14,"LOG",1,0,1,0,4
14,"LOG",1,0,1,0,5
14,"LOG",1,1,1,0,6
14,"LOG",1,0,1,0,7
14,"LOG",1,0,1,0,8
14,"LOG",1,0,1,0,9
14,"LOG",1,0,1,0,10
14,"LOG",1,0,1,1,11
14,"LOG",1,0,1,1,12
14,"LOG",1,0,1,1,13
14,"LOG",1,0,1,1,14
14,"LOG",1,0,1,1,15
14,"LOG",1,0,1,1,16
14,"LOG",1,0,1,1,17
14,"LOG",1,0,1,1,18
14,"LOG",1,0,1,1,19
14,"LOG",1,0,1,1,20
14,"ROG",1,0,1,0,1
14,"ROG",1,0,1,0,2
14,"ROG",1,0,1,0,3
14,"ROG",1,0,1,0,4
14,"ROG",1,0,1,0,5
14,"ROG",1,0,1,0,6
14,"ROG",1,0,1,0,7
14,"ROG",1,0,1,0,8
14,"ROG",1,0,1,0,9
14,"ROG",1,0,1,0,10
14,"ROG",1,0,1,1,11
14,"ROG",1,0,1,1,12
14,"ROG",1,0,1,1,13
14,"ROG",1,0,1,1,14
14,"ROG",1,0,1,1,15
14,"ROG",1,0,1,1,16
14,"ROG",1,0,1,1,17
14,"ROG",1,0,1,1,18
14,"ROG",1,0,1,1,19
14,"ROG",1,0,1,1,20
14,"EMG",1,0,1,0,1
14,"EMG",1,0,1,0,2
14,"EMG",1,0,1,0,3
14,"EMG",1,0,1,0,4
14,"EMG",1,0,1,0,5
14,"EMG",1,0,1,0,6
14,"EMG",1,0,1,0,7
14,"EMG",1,0,1,0,8
14,"EMG",1,0,1,0,9
14,"EMG",1,0,1,0,10
14,"EMG",1,0,1,1,11
14,"EMG",1,0,1,1,12
14,"EMG",1,0,1,1,13
14,"EMG",1,0,1,1,14
14,"EMG",1,0,1,1,15
14,"EMG",1,0,1,1,16
14,"EMG",1,0,1,1,17
14,"EMG",1,0,1,1,18
14,"EMG",1,0,1,1,19
14,"EMG",1,0,1,1,20
