"Participante","Canal","Valido","Estacionario","Grupo","Etapa","Indice"
11,"C3",1,0,1,1,13
11,"C3",1,0,1,1,14
11,"C3",1,0,1,1,15
11,"C3",1,0,1,1,16
11,"C3",1,0,1,1,17
11,"C3",1,0,1,1,18
11,"C3",1,0,1,1,19
11,"C3",1,0,1,1,20
11,"T6",1,0,1,0,1
11,"T6",1,0,1,0,2
11,"T6",1,0,1,0,3
11,"T6",1,0,1,0,4
11,"T6",1,0,1,0,5
11,"T6",1,0,1,0,6
11,"T6",1,0,1,0,7
11,"T6",1,0,1,0,8
11,"T6",1,0,1,0,9
11,"T6",1,0,1,0,10
11,"T6",1,0,1,1,11
11,"T6",1,0,1,1,12
11,"T6",1,0,1,1,13
11,"T6",1,0,1,1,14
11,"T6",1,0,1,1,15
11,"T6",1,0,1,1,16
11,"T6",1,0,1,1,17
11,"T6",1,0,1,1,18
11,"T6",1,0,1,1,19
11,"T6",1,0,1,1,20
11,"T5",1,0,1,0,1
11,"T5",1,1,1,0,2
11,"T5",1,0,1,0,3
11,"T5",1,0,1,0,4
11,"T5",1,0,1,0,5
11,"T5",1,0,1,0,6
11,"T5",1,0,1,0,7
11,"T5",1,0,1,0,8
11,"T5",1,0,1,0,9
11,"T5",1,0,1,0,10
11,"T5",1,0,1,1,11
11,"T5",1,0,1,1,12
11,"T5",1,1,1,1,13
11,"T5",1,1,1,1,14
11,"T5",1,0,1,1,15
11,"T5",1,0,1,1,16
11,"T5",1,0,1,1,17
11,"T5",1,0,1,1,18
11,"T5",1,0,1,1,19
11,"T5",1,0,1,1,20
11,"P4",1,0,1,0,1
11,"P4",1,0,1,0,2
11,"P4",1,0,1,0,3
11,"P4",1,0,1,0,4
11,"P4",1,0,1,0,5
11,"P4",1,0,1,0,6
11,"P4",1,0,1,0,7
11,"P4",1,1,1,0,8
11,"P4",1,1,1,0,9
11,"P4",1,1,1,0,10
11,"P4",1,0,1,1,11
11,"P4",1,1,1,1,12
11,"P4",1,0,1,1,13
11,"P4",1,0,1,1,14
11,"P4",1,0,1,1,15
11,"P4",1,0,1,1,16
11,"P4",1,0,1,1,17
11,"P4",1,0,1,1,18
11,"P4",1,1,1,1,19
11,"P4",1,0,1,1,20
11,"P3",1,0,1,0,1
11,"P3",1,0,1,0,2
11,"P3",1,0,1,0,3
11,"P3",1,0,1,0,4
11,"P3",1,0,1,0,5
11,"P3",1,0,1,0,6
11,"P3",1,0,1,0,7
11,"P3",1,0,1,0,8
11,"P3",1,0,1,0,9
11,"P3",1,0,1,0,10
11,"P3",1,0,1,1,11
11,"P3",1,0,1,1,12
11,"P3",1,0,1,1,13
11,"P3",1,0,1,1,14
11,"P3",1,0,1,1,15
11,"P3",1,0,1,1,16
11,"P3",1,0,1,1,17
11,"P3",1,0,1,1,18
11,"P3",1,0,1,1,19
11,"P3",1,0,1,1,20
11,"O2",1,0,1,0,1
11,"O2",1,1,1,0,2
11,"O2",1,0,1,0,3
11,"O2",1,0,1,0,4
11,"O2",1,0,1,0,5
11,"O2",1,0,1,0,6
11,"O2",1,0,1,0,7
11,"O2",1,0,1,0,8
11,"O2",1,0,1,0,9
11,"O2",1,0,1,0,10
