"Participante","Canal","Valido","Estacionario","Grupo","Etapa","Indice"
2,"F3",1,0,0,1,16
2,"F3",1,0,0,1,17
2,"F3",1,0,0,1,18
2,"F3",1,0,0,1,19
2,"F3",1,1,0,1,20
2,"T4",1,1,0,0,1
2,"T4",1,1,0,0,2
2,"T4",1,0,0,0,3
2,"T4",1,1,0,0,4
2,"T4",1,0,0,0,5
2,"T4",1,1,0,0,6
2,"T4",1,0,0,0,7
2,"T4",1,0,0,0,8
2,"T4",1,0,0,0,9
2,"T4",1,0,0,0,10
2,"T4",1,0,0,1,11
2,"T4",1,0,0,1,12
2,"T4",1,0,0,1,13
2,"T4",1,1,0,1,14
2,"T4",1,0,0,1,15
2,"T4",1,0,0,1,16
2,"T4",1,0,0,1,17
2,"T4",1,1,0,1,18
2,"T4",1,1,0,1,19
2,"T4",1,1,0,1,20
2,"T3",1,1,0,0,1
2,"T3",1,1,0,0,2
2,"T3",1,0,0,0,3
2,"T3",1,1,0,0,4
2,"T3",1,1,0,0,5
2,"T3",1,1,0,0,6
2,"T3",1,1,0,0,7
2,"T3",1,0,0,0,8
2,"T3",1,0,0,0,9
2,"T3",1,0,0,0,10
2,"T3",1,0,0,1,11
2,"T3",1,0,0,1,12
2,"T3",1,0,0,1,13
2,"T3",1,1,0,1,14
2,"T3",1,0,0,1,15
2,"T3",1,0,0,1,16
2,"T3",1,0,0,1,17
2,"T3",1,0,0,1,18
2,"T3",1,1,0,1,19
2,"T3",1,1,0,1,20
2,"C4",1,0,0,0,1
2,"C4",1,1,0,0,2
2,"C4",1,0,0,0,3
2,"C4",1,1,0,0,4
2,"C4",1,1,0,0,5
2,"C4",1,1,0,0,6
2,"C4",1,0,0,0,7
2,"C4",1,0,0,0,8
2,"C4",1,0,0,0,9
2,"C4",1,0,0,0,10
2,"C4",1,0,0,1,11
2,"C4",1,0,0,1,12
2,"C4",1,0,0,1,13
2,"C4",1,0,0,1,14
2,"C4",1,0,0,1,15
2,"C4",1,0,0,1,16
2,"C4",1,0,0,1,17
2,"C4",1,0,0,1,18
2,"C4",1,0,0,1,19
2,"C4",1,1,0,1,20
2,"C3",1,0,0,0,1
2,"C3",1,1,0,0,2
2,"C3",1,0,0,0,3
2,"C3",1,0,0,0,4
2,"C3",1,1,0,0,5
2,"C3",1,1,0,0,6
2,"C3",1,0,0,0,7
2,"C3",1,0,0,0,8
2,"C3",1,0,0,0,9
2,"C3",1,0,0,0,10
2,"C3",1,0,0,1,11
2,"C3",1,0,0,1,12
2,"C3",1,0,0,1,13
2,"C3",1,1,0,1,14
2,"C3",1,0,0,1,15
2,"C3",1,0,0,1,16
2,"C3",1,0,0,1,17
2,"C3",1,0,0,1,18
2,"C3",1,0,0,1,19
2,"C3",1,1,0,1,20
2,"T6",1,1,0,0,1
2,"T6",1,0,0,0,2
2,"T6",1,0,0,0,3
2,"T6",1,0,0,0,4
2,"T6",1,1,0,0,5
2,"T6",1,1,0,0,6
2,"T6",1,0,0,0,7
2,"T6",1,0,0,0,8
2,"T6",1,0,0,0,9
2,"T6",1,0,0,0,10
2,"T6",1,0,0,1,11
2,"T6",1,0,0,1,12
2,"T6",1,0,0,1,13
2,"T6",1,1,0,1,14
2,"T6",1,0,0,1,15
2,"T6",1,1,0,1,16
2,"T6",1,1,0,1,17
2,"T6",1,0,0,1,18
2,"T6",1,0,0,1,19
2,"T6",1,0,0,1,20
2,"T5",1,1,0,0,1
2,"T5",1,1,0,0,2
2,"T5",1,0,0,0,3
2,"T5",1,1,0,0,4
2,"T5",1,1,0,0,5
2,"T5",1,0,0,0,6
2,"T5",1,0,0,0,7
2,"T5",1,1,0,0,8
2,"T5",1,0,0,0,9
2,"T5",1,0,0,0,10
2,"T5",1,0,0,1,11
2,"T5",1,0,0,1,12
2,"T5",1,0,0,1,13
2,"T5",1,1,0,1,14
2,"T5",1,0,0,1,15
2,"T5",1,1,0,1,16
2,"T5",1,0,0,1,17
2,"T5",1,0,0,1,18
2,"T5",1,0,0,1,19
2,"T5",1,0,0,1,20
2,"P4",1,1,0,0,1
2,"P4",1,1,0,0,2
2,"P4",1,0,0,0,3
2,"P4",1,0,0,0,4
2,"P4",1,1,0,0,5
2,"P4",1,1,0,0,6
2,"P4",1,0,0,0,7
2,"P4",1,0,0,0,8
2,"P4",1,0,0,0,9
2,"P4",1,0,0,0,10
2,"P4",1,0,0,1,11
2,"P4",1,0,0,1,12
2,"P4",1,0,0,1,13
2,"P4",1,0,0,1,14
2,"P4",1,0,0,1,15
2,"P4",1,1,0,1,16
2,"P4",1,1,0,1,17
2,"P4",1,0,0,1,18
2,"P4",1,0,0,1,19
2,"P4",1,1,0,1,20
2,"P3",1,1,0,0,1
2,"P3",1,0,0,0,2
2,"P3",1,0,0,0,3
2,"P3",1,1,0,0,4
2,"P3",1,1,0,0,5
2,"P3",1,1,0,0,6
2,"P3",1,0,0,0,7
2,"P3",1,0,0,0,8
2,"P3",1,0,0,0,9
2,"P3",1,0,0,0,10
2,"P3",1,0,0,1,11
2,"P3",1,0,0,1,12
2,"P3",1,0,0,1,13
2,"P3",1,1,0,1,14
2,"P3",1,0,0,1,15
2,"P3",1,1,0,1,16
2,"P3",1,0,0,1,17
2,"P3",1,0,0,1,18
2,"P3",1,0,0,1,19
2,"P3",1,1,0,1,20
2,"O2",1,1,0,0,1
2,"O2",1,1,0,0,2
2,"O2",1,0,0,0,3
2,"O2",1,1,0,0,4
2,"O2",1,1,0,0,5
2,"O2",1,1,0,0,6
2,"O2",1,0,0,0,7
2,"O2",1,0,0,0,8
2,"O2",1,0,0,0,9
2,"O2",1,0,0,0,10
2,"O2",1,0,0,1,11
2,"O2",1,0,0,1,12
2,"O2",1,0,0,1,13
2,"O2",1,1,0,1,14
2,"O2",1,0,0,1,15
2,"O2",1,1,0,1,16
2,"O2",1,1,0,1,17
2,"O2",1,0,0,1,18
2,"O2",1,0,0,1,19
2,"O2",1,0,0,1,20
2,"O1",1,0,0,0,1
2,"O1",1,0,0,0,2
2,"O1",1,0,0,0,3
2,"O1",1,1,0,0,4
2,"O1",1,1,0,0,5
2,"O1",1,0,0,0,6
2,"O1",1,0,0,0,7
2,"O1",1,0,0,0,8
2,"O1",1,0,0,0,9
2,"O1",1,0,0,0,10
2,"O1",1,0,0,1,11
2,"O1",1,0,0,1,12
2,"O1",1,0,0,1,13
2,"O1",1,1,0,1,14
2,"O1",1,0,0,1,15
2,"O1",1,1,0,1,16
2,"O1",1,0,0,1,17
2,"O1",1,1,0,1,18
2,"O1",1,1,0,1,19
2,"O1",1,1,0,1,20
2,"FZ",1,1,0,0,1
2,"FZ",1,0,0,0,2
2,"FZ",1,0,0,0,3
2,"FZ",1,1,0,0,4
2,"FZ",1,0,0,0,5
2,"FZ",1,1,0,0,6
2,"FZ",1,0,0,0,7
2,"FZ",1,0,0,0,8
2,"FZ",1,0,0,0,9
2,"FZ",1,0,0,0,10
2,"FZ",1,0,0,1,11
2,"FZ",1,0,0,1,12
2,"FZ",1,0,0,1,13
2,"FZ",1,1,0,1,14
2,"FZ",1,0,0,1,15
2,"FZ",1,0,0,1,16
2,"FZ",1,0,0,1,17
2,"FZ",1,0,0,1,18
2,"FZ",1,0,0,1,19
2,"FZ",1,1,0,1,20
2,"CZ",1,1,0,0,1
2,"CZ",1,1,0,0,2
2,"CZ",1,0,0,0,3
2,"CZ",1,1,0,0,4
2,"CZ",1,1,0,0,5
2,"CZ",1,0,0,0,6
2,"CZ",1,0,0,0,7
2,"CZ",1,0,0,0,8
2,"CZ",1,0,0,0,9
2,"CZ",1,0,0,0,10
2,"CZ",1,0,0,1,11
2,"CZ",1,0,0,1,12
2,"CZ",1,0,0,1,13
2,"CZ",1,1,0,1,14
2,"CZ",1,0,0,1,15
2,"CZ",1,0,0,1,16
2,"CZ",1,0,0,1,17
2,"CZ",1,0,0,1,18
2,"CZ",1,0,0,1,19
2,"CZ",1,1,0,1,20
2,"PZ",1,1,0,0,1
2,"PZ",1,1,0,0,2
2,"PZ",1,0,0,0,3
2,"PZ",1,0,0,0,4
2,"PZ",1,1,0,0,5
2,"PZ",1,1,0,0,6
2,"PZ",1,0,0,0,7
2,"PZ",1,0,0,0,8
2,"PZ",1,0,0,0,9
2,"PZ",1,0,0,0,10
2,"PZ",1,0,0,1,11
2,"PZ",1,0,0,1,12
2,"PZ",1,0,0,1,13
2,"PZ",1,0,0,1,14
2,"PZ",1,0,0,1,15
2,"PZ",1,0,0,1,16
2,"PZ",1,0,0,1,17
2,"PZ",1,0,0,1,18
2,"PZ",1,0,0,1,19
2,"PZ",1,0,0,1,20
2,"LOG",1,1,0,0,1
2,"LOG",1,1,0,0,2
2,"LOG",1,1,0,0,3
2,"LOG",1,1,0,0,4
2,"LOG",1,1,0,0,5
2,"LOG",1,1,0,0,6
2,"LOG",1,1,0,0,7
2,"LOG",1,1,0,0,8
2,"LOG",1,0,0,0,9
2,"LOG",1,0,0,0,10
2,"LOG",1,0,0,1,11
2,"LOG",1,0,0,1,12
2,"LOG",1,0,0,1,13
2,"LOG",1,0,0,1,14
2,"LOG",1,0,0,1,15
2,"LOG",1,0,0,1,16
2,"LOG",1,0,0,1,17
2,"LOG",1,0,0,1,18
2,"LOG",1,0,0,1,19
2,"LOG",1,0,0,1,20
2,"ROG",1,1,0,0,1
2,"ROG",1,1,0,0,2
2,"ROG",1,0,0,0,3
2,"ROG",1,0,0,0,4
2,"ROG",1,1,0,0,5
2,"ROG",1,1,0,0,6
2,"ROG",1,1,0,0,7
2,"ROG",1,0,0,0,8
2,"ROG",1,0,0,0,9
2,"ROG",1,0,0,0,10
2,"ROG",1,0,0,1,11
2,"ROG",1,0,0,1,12
2,"ROG",1,0,0,1,13
2,"ROG",1,0,0,1,14
2,"ROG",1,0,0,1,15
2,"ROG",1,1,0,1,16
2,"ROG",1,0,0,1,17
2,"ROG",1,0,0,1,18
2,"ROG",1,0,0,1,19
2,"ROG",1,1,0,1,20
2,"EMG",1,0,0,0,1
2,"EMG",1,0,0,0,2
2,"EMG",1,0,0,0,3
2,"EMG",1,0,0,0,4
2,"EMG",1,0,0,0,5
2,"EMG",1,0,0,0,6
2,"EMG",1,0,0,0,7
2,"EMG",1,1,0,0,8
2,"EMG",1,0,0,0,9
2,"EMG",1,0,0,0,10
2,"EMG",1,0,0,1,11
2,"EMG",1,0,0,1,12
2,"EMG",1,0,0,1,13
2,"EMG",1,0,0,1,14
2,"EMG",1,0,0,1,15
2,"EMG",1,0,0,1,16
2,"EMG",1,0,0,1,17
2,"EMG",1,0,0,1,18
2,"EMG",1,0,0,1,19
2,"EMG",1,0,0,1,20
